,dummyLocation,gpsPerturbated,dumRadMin,dumRadStep,pertDec,alpha,tradeOff
120,True,True,3000,2000,1,0.118,0.118
120,True,True,3000,2000,1,0.12,0.12
120,True,True,3000,2000,1,0.122,0.122
120,True,True,3000,2000,1,0.124,0.124
120,True,True,3000,2000,1,0.126,0.126
120,True,True,3000,2000,1,0.128,0.128
120,True,True,3000,2000,1,0.13,0.13
120,True,True,3000,2000,1,0.132,0.132
120,True,True,3000,2000,1,0.134,0.134
120,True,True,3000,2000,1,0.136,0.136
120,True,True,3000,2000,1,0.138,0.138
120,True,True,3000,2000,1,0.14,0.14
120,True,True,3000,2000,1,0.142,0.142
120,True,True,3000,2000,1,0.144,0.144
120,True,True,3000,2000,1,0.146,0.146
120,True,True,3000,2000,1,0.148,0.148
120,True,True,3000,2000,1,0.15,0.15
120,True,True,3000,2000,1,0.152,0.152
120,True,True,3000,2000,1,0.154,0.154
120,True,True,3000,2000,1,0.156,0.156
120,True,True,3000,2000,1,0.158,0.158
120,True,True,3000,2000,1,0.16,0.16
120,True,True,3000,2000,1,0.162,0.162
120,True,True,3000,2000,1,0.164,0.164
120,True,True,3000,2000,1,0.166,0.166
120,True,True,3000,2000,1,0.168,0.168
120,True,True,3000,2000,1,0.17,0.17
120,True,True,3000,2000,1,0.172,0.172
120,True,True,3000,2000,1,0.174,0.174
120,True,True,3000,2000,1,0.176,0.176
120,True,True,3000,2000,1,0.178,0.178
120,True,True,3000,2000,1,0.18,0.18
120,True,True,3000,2000,1,0.182,0.182
120,True,True,3000,2000,1,0.184,0.184
120,True,True,3000,2000,1,0.186,0.186
120,True,True,3000,2000,1,0.188,0.188
120,True,True,3000,2000,1,0.19,0.19
120,True,True,3000,2000,1,0.192,0.192
120,True,True,3000,2000,1,0.194,0.194
120,True,True,3000,2000,1,0.196,0.196
120,True,True,3000,2000,1,0.198,0.198
120,True,True,3000,2000,1,0.2,0.2
120,True,True,3000,2000,1,0.202,0.202
120,True,True,3000,2000,1,0.204,0.204
120,True,True,3000,2000,1,0.206,0.206
120,True,True,3000,2000,1,0.208,0.208
120,True,True,3000,2000,1,0.21,0.21
120,True,True,3000,2000,1,0.212,0.212
120,True,True,3000,2000,1,0.214,0.214
120,True,True,3000,2000,1,0.216,0.216
120,True,True,3000,2000,1,0.218,0.218
120,True,True,3000,2000,1,0.22,0.22
120,True,True,3000,2000,1,0.222,0.222
120,True,True,3000,2000,1,0.224,0.224
120,True,True,3000,2000,1,0.226,0.226
120,True,True,3000,2000,1,0.228,0.228
120,True,True,3000,2000,1,0.23,0.23
120,True,True,3000,2000,1,0.232,0.232
120,True,True,3000,2000,1,0.234,0.234
120,True,True,3000,2000,1,0.236,0.236
120,True,True,3000,2000,1,0.238,0.238
120,True,True,3000,2000,1,0.24,0.24
120,True,True,3000,2000,1,0.242,0.242
120,True,True,3000,2000,1,0.244,0.244
120,True,True,3000,2000,1,0.246,0.246
120,True,True,3000,2000,1,0.248,0.248
120,True,True,3000,2000,1,0.25,0.25
120,True,True,3000,2000,1,0.252,0.252
120,True,True,3000,2000,1,0.254,0.254
120,True,True,3000,2000,1,0.256,0.256
120,True,True,3000,2000,1,0.258,0.258
120,True,True,3000,2000,1,0.26,0.26
120,True,True,3000,2000,1,0.262,0.262
120,True,True,3000,2000,1,0.264,0.264
120,True,True,3000,2000,1,0.266,0.266
120,True,True,3000,2000,1,0.268,0.268
120,True,True,3000,2000,1,0.27,0.27
120,True,True,3000,2000,1,0.272,0.272
120,True,True,3000,2000,1,0.274,0.274
120,True,True,3000,2000,1,0.276,0.276
120,True,True,3000,2000,1,0.278,0.278
120,True,True,3000,2000,1,0.28,0.28
120,True,True,3000,2000,1,0.282,0.282
120,True,True,3000,2000,1,0.284,0.284
120,True,True,3000,2000,1,0.286,0.286
120,True,True,3000,2000,1,0.288,0.288
120,True,True,3000,2000,1,0.29,0.29
120,True,True,3000,2000,1,0.292,0.292
120,True,True,3000,2000,1,0.294,0.294
120,True,True,3000,2000,1,0.296,0.296
120,True,True,3000,2000,1,0.298,0.298
120,True,True,3000,2000,1,0.3,0.3
120,True,True,3000,2000,1,0.302,0.302
120,True,True,3000,2000,1,0.304,0.304
120,True,True,3000,2000,1,0.306,0.306
120,True,True,3000,2000,1,0.308,0.308
120,True,True,3000,2000,1,0.31,0.31
120,True,True,3000,2000,1,0.312,0.312
120,True,True,3000,2000,1,0.314,0.314
120,True,True,3000,2000,1,0.316,0.316
120,True,True,3000,2000,1,0.318,0.318
120,True,True,3000,2000,1,0.32,0.32
120,True,True,3000,2000,1,0.322,0.322
120,True,True,3000,2000,1,0.324,0.324
120,True,True,3000,2000,1,0.326,0.326
120,True,True,3000,2000,1,0.328,0.328
120,True,True,3000,2000,1,0.33,0.33
120,True,True,3000,2000,1,0.332,0.332
120,True,True,3000,2000,1,0.334,0.334
120,True,True,3000,2000,1,0.336,0.336
120,True,True,3000,2000,1,0.338,0.338
120,True,True,3000,2000,1,0.34,0.34
120,True,True,3000,2000,1,0.342,0.342
120,True,True,3000,2000,1,0.344,0.344
120,True,True,3000,2000,1,0.346,0.346
120,True,True,3000,2000,1,0.348,0.348
120,True,True,3000,2000,1,0.35,0.35
120,True,True,3000,2000,1,0.352,0.352
120,True,True,3000,2000,1,0.354,0.354
120,True,True,3000,2000,1,0.356,0.356
120,True,True,3000,2000,1,0.358,0.358
120,True,True,3000,2000,1,0.36,0.36
120,True,True,3000,2000,1,0.362,0.362
120,True,True,3000,2000,1,0.364,0.364
120,True,True,3000,2000,1,0.366,0.366
120,True,True,3000,2000,1,0.368,0.368
120,True,True,3000,2000,1,0.37,0.37
120,True,True,3000,2000,1,0.372,0.372
120,True,True,3000,2000,1,0.374,0.374
120,True,True,3000,2000,1,0.376,0.376
120,True,True,3000,2000,1,0.378,0.378
120,True,True,3000,2000,1,0.38,0.38
120,True,True,3000,2000,1,0.382,0.382
120,True,True,3000,2000,1,0.384,0.384
120,True,True,3000,2000,1,0.386,0.386
120,True,True,3000,2000,1,0.388,0.388
120,True,True,3000,2000,1,0.39,0.39
120,True,True,3000,2000,1,0.392,0.392
120,True,True,3000,2000,1,0.394,0.394
120,True,True,3000,2000,1,0.396,0.396
120,True,True,3000,2000,1,0.398,0.398
120,True,True,3000,2000,1,0.4,0.4
120,True,True,3000,2000,1,0.402,0.402
120,True,True,3000,2000,1,0.404,0.404
120,True,True,3000,2000,1,0.406,0.406
120,True,True,3000,2000,1,0.408,0.408
120,True,True,3000,2000,1,0.41,0.41
120,True,True,3000,2000,1,0.412,0.412
120,True,True,3000,2000,1,0.414,0.414
120,True,True,3000,2000,1,0.416,0.416
120,True,True,3000,2000,1,0.418,0.418
120,True,True,3000,2000,1,0.42,0.42
120,True,True,3000,2000,1,0.422,0.422
120,True,True,3000,2000,1,0.424,0.424
120,True,True,3000,2000,1,0.426,0.426
120,True,True,3000,2000,1,0.428,0.428
120,True,True,3000,2000,1,0.43,0.43
120,True,True,3000,2000,1,0.432,0.432
120,True,True,3000,2000,1,0.434,0.434
120,True,True,3000,2000,1,0.436,0.436
120,True,True,3000,2000,1,0.438,0.438
120,True,True,3000,2000,1,0.44,0.44
120,True,True,3000,2000,1,0.442,0.442
120,True,True,3000,2000,1,0.444,0.444
120,True,True,3000,2000,1,0.446,0.446
120,True,True,3000,2000,1,0.448,0.448
120,True,True,3000,2000,1,0.45,0.45
120,True,True,3000,2000,1,0.452,0.452
120,True,True,3000,2000,1,0.454,0.454
120,True,True,3000,2000,1,0.456,0.456
120,True,True,3000,2000,1,0.458,0.458
120,True,True,3000,2000,1,0.46,0.46
120,True,True,3000,2000,1,0.462,0.462
120,True,True,3000,2000,1,0.464,0.464
120,True,True,3000,2000,1,0.466,0.466
120,True,True,3000,2000,1,0.468,0.468
120,True,True,3000,2000,1,0.47,0.47
120,True,True,3000,2000,1,0.472,0.472
120,True,True,3000,2000,1,0.474,0.474
120,True,True,3000,2000,1,0.476,0.476
120,True,True,3000,2000,1,0.478,0.478
120,True,True,3000,2000,1,0.48,0.48
120,True,True,3000,2000,1,0.482,0.482
120,True,True,3000,2000,1,0.484,0.484
120,True,True,3000,2000,1,0.486,0.486
120,True,True,3000,2000,1,0.488,0.488
120,True,True,3000,2000,1,0.49,0.49
120,True,True,3000,2000,1,0.492,0.492
120,True,True,3000,2000,1,0.494,0.494
120,True,True,3000,2000,1,0.496,0.496
120,True,True,3000,2000,1,0.498,0.498
120,True,True,3000,2000,1,0.5,0.5
120,True,True,3000,2000,1,0.502,0.502
120,True,True,3000,2000,1,0.504,0.504
120,True,True,3000,2000,1,0.506,0.506
120,True,True,3000,2000,1,0.508,0.508
120,True,True,3000,2000,1,0.51,0.51
120,True,True,3000,2000,1,0.512,0.512
120,True,True,3000,2000,1,0.514,0.514
120,True,True,3000,2000,1,0.516,0.516
120,True,True,3000,2000,1,0.518,0.518
120,True,True,3000,2000,1,0.52,0.52
120,True,True,3000,2000,1,0.522,0.522
120,True,True,3000,2000,1,0.524,0.524
120,True,True,3000,2000,1,0.526,0.526
120,True,True,3000,2000,1,0.528,0.528
120,True,True,3000,2000,1,0.53,0.53
120,True,True,3000,2000,1,0.532,0.532
120,True,True,3000,2000,1,0.534,0.534
120,True,True,3000,2000,1,0.536,0.536
120,True,True,3000,2000,1,0.538,0.538
120,True,True,3000,2000,1,0.54,0.54
120,True,True,3000,2000,1,0.542,0.542
120,True,True,3000,2000,1,0.544,0.544
120,True,True,3000,2000,1,0.546,0.546
120,True,True,3000,2000,1,0.548,0.548
120,True,True,3000,2000,1,0.55,0.55
120,True,True,3000,2000,1,0.552,0.552
120,True,True,3000,2000,1,0.554,0.554
120,True,True,3000,2000,1,0.556,0.556
120,True,True,3000,2000,1,0.558,0.558
120,True,True,3000,2000,1,0.56,0.56
120,True,True,3000,2000,1,0.562,0.562
120,True,True,3000,2000,1,0.564,0.564
120,True,True,3000,2000,1,0.566,0.566
120,True,True,3000,2000,1,0.568,0.568
120,True,True,3000,2000,1,0.57,0.57
120,True,True,3000,2000,1,0.572,0.572
120,True,True,3000,2000,1,0.574,0.574
120,True,True,3000,2000,1,0.576,0.576
120,True,True,3000,2000,1,0.578,0.578
120,True,True,3000,2000,1,0.58,0.58
120,True,True,3000,2000,1,0.582,0.582
120,True,True,3000,2000,1,0.584,0.584
120,True,True,3000,2000,1,0.586,0.586
120,True,True,3000,2000,1,0.588,0.588
120,True,True,3000,2000,1,0.59,0.59
120,True,True,3000,2000,1,0.592,0.592
120,True,True,3000,2000,1,0.594,0.594
120,True,True,3000,2000,1,0.596,0.596
120,True,True,3000,2000,1,0.598,0.598
120,True,True,3000,2000,1,0.6,0.6
120,True,True,3000,2000,1,0.602,0.602
120,True,True,3000,2000,1,0.604,0.604
120,True,True,3000,2000,1,0.606,0.606
120,True,True,3000,2000,1,0.608,0.608
120,True,True,3000,2000,1,0.61,0.61
120,True,True,3000,2000,1,0.612,0.612
120,True,True,3000,2000,1,0.614,0.614
120,True,True,3000,2000,1,0.616,0.616
120,True,True,3000,2000,1,0.618,0.618
120,True,True,3000,2000,1,0.62,0.62
120,True,True,3000,2000,1,0.622,0.622
120,True,True,3000,2000,1,0.624,0.624
120,True,True,3000,2000,1,0.626,0.626
120,True,True,3000,2000,1,0.628,0.628
120,True,True,3000,2000,1,0.63,0.63
120,True,True,3000,2000,1,0.632,0.632
120,True,True,3000,2000,1,0.634,0.634
120,True,True,3000,2000,1,0.636,0.636
120,True,True,3000,2000,1,0.638,0.638
120,True,True,3000,2000,1,0.64,0.64
120,True,True,3000,2000,1,0.642,0.642
120,True,True,3000,2000,1,0.644,0.644
120,True,True,3000,2000,1,0.646,0.646
120,True,True,3000,2000,1,0.648,0.648
120,True,True,3000,2000,1,0.65,0.65
120,True,True,3000,2000,1,0.652,0.652
120,True,True,3000,2000,1,0.654,0.654
120,True,True,3000,2000,1,0.656,0.656
120,True,True,3000,2000,1,0.658,0.658
120,True,True,3000,2000,1,0.66,0.66
120,True,True,3000,2000,1,0.662,0.662
120,True,True,3000,2000,1,0.664,0.664
120,True,True,3000,2000,1,0.666,0.666
120,True,True,3000,2000,1,0.668,0.668
120,True,True,3000,2000,1,0.67,0.67
120,True,True,3000,2000,1,0.672,0.672
120,True,True,3000,2000,1,0.674,0.674
120,True,True,3000,2000,1,0.676,0.676
120,True,True,3000,2000,1,0.678,0.678
120,True,True,3000,2000,1,0.68,0.68
120,True,True,3000,2000,1,0.682,0.682
120,True,True,3000,2000,1,0.684,0.684
120,True,True,3000,2000,1,0.686,0.686
120,True,True,3000,2000,1,0.688,0.688
120,True,True,3000,2000,1,0.69,0.69
120,True,True,3000,2000,1,0.692,0.692
120,True,True,3000,2000,1,0.694,0.694
120,True,True,3000,2000,1,0.696,0.696
120,True,True,3000,2000,1,0.698,0.698
120,True,True,3000,2000,1,0.7,0.7
120,True,True,3000,2000,1,0.702,0.702
120,True,True,3000,2000,1,0.704,0.704
120,True,True,3000,2000,1,0.706,0.706
120,True,True,3000,2000,1,0.708,0.708
120,True,True,3000,2000,1,0.71,0.71
120,True,True,3000,2000,1,0.712,0.712
120,True,True,3000,2000,1,0.714,0.714
120,True,True,3000,2000,1,0.716,0.716
120,True,True,3000,2000,1,0.718,0.718
120,True,True,3000,2000,1,0.72,0.72
120,True,True,3000,2000,1,0.722,0.722
120,True,True,3000,2000,1,0.724,0.724
120,True,True,3000,2000,1,0.726,0.726
120,True,True,3000,2000,1,0.728,0.728
120,True,True,3000,2000,1,0.73,0.73
120,True,True,3000,2000,1,0.732,0.732
120,True,True,3000,2000,1,0.734,0.734
120,True,True,3000,2000,1,0.736,0.736
120,True,True,3000,2000,1,0.738,0.738
120,True,True,3000,2000,1,0.74,0.74
120,True,True,3000,2000,1,0.742,0.742
120,True,True,3000,2000,1,0.744,0.744
120,True,True,3000,2000,1,0.746,0.746
120,True,True,3000,2000,1,0.748,0.748
120,True,True,3000,2000,1,0.75,0.75
120,True,True,3000,2000,1,0.752,0.752
120,True,True,3000,2000,1,0.754,0.754
120,True,True,3000,2000,1,0.756,0.756
120,True,True,3000,2000,1,0.758,0.758
120,True,True,3000,2000,1,0.76,0.76
120,True,True,3000,2000,1,0.762,0.762
120,True,True,3000,2000,1,0.764,0.764
120,True,True,3000,2000,1,0.766,0.766
120,True,True,3000,2000,1,0.768,0.768
120,True,True,3000,2000,1,0.77,0.77
120,True,True,3000,2000,1,0.772,0.772
120,True,True,3000,2000,1,0.774,0.774
120,True,True,3000,2000,1,0.776,0.776
120,True,True,3000,2000,1,0.778,0.778
120,True,True,3000,2000,1,0.78,0.78
120,True,True,3000,2000,1,0.782,0.782
120,True,True,3000,2000,1,0.784,0.784
120,True,True,3000,2000,1,0.786,0.786
120,True,True,3000,2000,1,0.788,0.788
120,True,True,3000,2000,1,0.79,0.79
120,True,True,3000,2000,1,0.792,0.792
120,True,True,3000,2000,1,0.794,0.794
120,True,True,3000,2000,1,0.796,0.796
120,True,True,3000,2000,1,0.798,0.798
120,True,True,3000,2000,1,0.8,0.8
120,True,True,3000,2000,1,0.802,0.802
120,True,True,3000,2000,1,0.804,0.804
120,True,True,3000,2000,1,0.806,0.806
120,True,True,3000,2000,1,0.808,0.808
120,True,True,3000,2000,1,0.81,0.81
120,True,True,3000,2000,1,0.812,0.812
120,True,True,3000,2000,1,0.814,0.814
120,True,True,3000,2000,1,0.816,0.816
120,True,True,3000,2000,1,0.818,0.818
120,True,True,3000,2000,1,0.82,0.82
120,True,True,3000,2000,1,0.822,0.822
120,True,True,3000,2000,1,0.824,0.824
120,True,True,3000,2000,1,0.826,0.826
120,True,True,3000,2000,1,0.828,0.828
120,True,True,3000,2000,1,0.83,0.83
120,True,True,3000,2000,1,0.832,0.832
120,True,True,3000,2000,1,0.834,0.834
120,True,True,3000,2000,1,0.836,0.836
120,True,True,3000,2000,1,0.838,0.838
120,True,True,3000,2000,1,0.84,0.84
120,True,True,3000,2000,1,0.842,0.842
120,True,True,3000,2000,1,0.844,0.844
120,True,True,3000,2000,1,0.846,0.846
120,True,True,3000,2000,1,0.848,0.848
120,True,True,3000,2000,1,0.85,0.85
120,True,True,3000,2000,1,0.852,0.852
120,True,True,3000,2000,1,0.854,0.854
120,True,True,3000,2000,1,0.856,0.856
120,True,True,3000,2000,1,0.858,0.858
120,True,True,3000,2000,1,0.86,0.86
120,True,True,3000,2000,1,0.862,0.862
120,True,True,3000,2000,1,0.864,0.864
120,True,True,3000,2000,1,0.866,0.866
120,True,True,3000,2000,1,0.868,0.868
120,True,True,3000,2000,1,0.87,0.87
120,True,True,3000,2000,1,0.872,0.872
120,True,True,3000,2000,1,0.874,0.874
120,True,True,3000,2000,1,0.876,0.876
120,True,True,3000,2000,1,0.878,0.878
120,True,True,3000,2000,1,0.88,0.88
120,True,True,3000,2000,1,0.882,0.882
120,True,True,3000,2000,1,0.884,0.884
120,True,True,3000,2000,1,0.886,0.886
120,True,True,3000,2000,1,0.888,0.888
120,True,True,3000,2000,1,0.89,0.89
120,True,True,3000,2000,1,0.892,0.892
120,True,True,3000,2000,1,0.894,0.894
120,True,True,3000,2000,1,0.896,0.896
120,True,True,3000,2000,1,0.898,0.898
120,True,True,3000,2000,1,0.9,0.9
120,True,True,3000,2000,1,0.902,0.902
120,True,True,3000,2000,1,0.904,0.904
120,True,True,3000,2000,1,0.906,0.906
120,True,True,3000,2000,1,0.908,0.908
120,True,True,3000,2000,1,0.91,0.91
120,True,True,3000,2000,1,0.912,0.912
120,True,True,3000,2000,1,0.914,0.914
120,True,True,3000,2000,1,0.916,0.916
120,True,True,3000,2000,1,0.918,0.918
120,True,True,3000,2000,1,0.92,0.92
120,True,True,3000,2000,1,0.922,0.922
120,True,True,3000,2000,1,0.924,0.924
120,True,True,3000,2000,1,0.926,0.926
120,True,True,3000,2000,1,0.928,0.928
120,True,True,3000,2000,1,0.93,0.93
120,True,True,3000,2000,1,0.932,0.932
120,True,True,3000,2000,1,0.934,0.934
120,True,True,3000,2000,1,0.936,0.936
120,True,True,3000,2000,1,0.938,0.938
120,True,True,3000,2000,1,0.94,0.94
120,True,True,3000,2000,1,0.942,0.942
120,True,True,3000,2000,1,0.944,0.944
120,True,True,3000,2000,1,0.946,0.946
120,True,True,3000,2000,1,0.948,0.948
120,True,True,3000,2000,1,0.95,0.95
120,True,True,3000,2000,1,0.952,0.952
120,True,True,3000,2000,1,0.954,0.954
120,True,True,3000,2000,1,0.956,0.956
120,True,True,3000,2000,1,0.958,0.958
120,True,True,3000,2000,1,0.96,0.96
120,True,True,3000,2000,1,0.962,0.962
120,True,True,3000,2000,1,0.964,0.964
120,True,True,3000,2000,1,0.966,0.966
120,True,True,3000,2000,1,0.968,0.968
120,True,True,3000,2000,1,0.97,0.97
120,True,True,3000,2000,1,0.972,0.972
120,True,True,3000,2000,1,0.974,0.974
120,True,True,3000,2000,1,0.976,0.976
120,True,True,3000,2000,1,0.978,0.978
120,True,True,3000,2000,1,0.98,0.98
120,True,True,3000,2000,1,0.982,0.982
120,True,True,3000,2000,1,0.984,0.984
120,True,True,3000,2000,1,0.986,0.986
120,True,True,3000,2000,1,0.988,0.988
120,True,True,3000,2000,1,0.99,0.99
120,True,True,3000,2000,1,0.992,0.992
120,True,True,3000,2000,1,0.994,0.994
120,True,True,3000,2000,1,0.996,0.996
120,True,True,3000,2000,1,0.998,0.998
120,True,True,3000,2000,1,1.0,1.0
